id_medida,id_legislature,id_dip1,name_dip1,id_dip2,name_dip2,ideo_dip1,ideo_dip2
202,1931-1933,550,Diego Martinez Barrio,790,Cirilo Del Rio Rodriguez,CI,CD
202,1931-1933,550,Diego Martinez Barrio,814,Antonio Roma Y Rubies,CI,I
202,1931-1933,550,Diego Martinez Barrio,836,Amos Ruiz Lecina,CI,I
202,1931-1933,550,Diego Martinez Barrio,841,Amos Sabras Gurrea,CI,I
202,1931-1933,550,Diego Martinez Barrio,894,Antonio Maria Sbert Massanet,CI,I
202,1931-1933,550,Diego Martinez Barrio,895,Salvador Sediles Moreno,CI,I
202,1931-1933,550,Diego Martinez Barrio,920,Rodrigo Soriano Barroeta Aldamar,CI,CI
202,1931-1933,550,Diego Martinez Barrio,1019,Jose Xirau Palau,CI,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,631,Mariano Moreno Mateo,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,790,Cirilo Del Rio Rodriguez,CD,CD
202,1931-1933,556,Jose Martinez De Velasco Escolar,814,Antonio Roma Y Rubies,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,836,Amos Ruiz Lecina,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,841,Amos Sabras Gurrea,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,894,Antonio Maria Sbert Massanet,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,895,Salvador Sediles Moreno,CD,I
202,1931-1933,556,Jose Martinez De Velasco Escolar,920,Rodrigo Soriano Barroeta Aldamar,CD,CI
202,1931-1933,556,Jose Martinez De Velasco Escolar,1019,Jose Xirau Palau,CD,I
202,1931-1933,631,Mariano Moreno Mateo,790,Cirilo Del Rio Rodriguez,I,CD
202,1931-1933,631,Mariano Moreno Mateo,814,Antonio Roma Y Rubies,I,I
202,1931-1933,631,Mariano Moreno Mateo,836,Amos Ruiz Lecina,I,I
202,1931-1933,631,Mariano Moreno Mateo,841,Amos Sabras Gurrea,I,I
202,1931-1933,631,Mariano Moreno Mateo,894,Antonio Maria Sbert Massanet,I,I
202,1931-1933,631,Mariano Moreno Mateo,895,Salvador Sediles Moreno,I,I
202,1931-1933,631,Mariano Moreno Mateo,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,631,Mariano Moreno Mateo,1019,Jose Xirau Palau,I,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,814,Antonio Roma Y Rubies,CD,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,836,Amos Ruiz Lecina,CD,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,841,Amos Sabras Gurrea,CD,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,894,Antonio Maria Sbert Massanet,CD,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,895,Salvador Sediles Moreno,CD,I
202,1931-1933,790,Cirilo Del Rio Rodriguez,920,Rodrigo Soriano Barroeta Aldamar,CD,CI
202,1931-1933,790,Cirilo Del Rio Rodriguez,1019,Jose Xirau Palau,CD,I
202,1931-1933,814,Antonio Roma Y Rubies,836,Amos Ruiz Lecina,I,I
202,1931-1933,814,Antonio Roma Y Rubies,841,Amos Sabras Gurrea,I,I
202,1931-1933,814,Antonio Roma Y Rubies,894,Antonio Maria Sbert Massanet,I,I
202,1931-1933,814,Antonio Roma Y Rubies,895,Salvador Sediles Moreno,I,I
202,1931-1933,814,Antonio Roma Y Rubies,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,814,Antonio Roma Y Rubies,1019,Jose Xirau Palau,I,I
202,1931-1933,836,Amos Ruiz Lecina,841,Amos Sabras Gurrea,I,I
202,1931-1933,836,Amos Ruiz Lecina,894,Antonio Maria Sbert Massanet,I,I
202,1931-1933,836,Amos Ruiz Lecina,895,Salvador Sediles Moreno,I,I
202,1931-1933,836,Amos Ruiz Lecina,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,836,Amos Ruiz Lecina,1019,Jose Xirau Palau,I,I
202,1931-1933,841,Amos Sabras Gurrea,894,Antonio Maria Sbert Massanet,I,I
202,1931-1933,841,Amos Sabras Gurrea,895,Salvador Sediles Moreno,I,I
202,1931-1933,841,Amos Sabras Gurrea,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,841,Amos Sabras Gurrea,1019,Jose Xirau Palau,I,I
202,1931-1933,894,Antonio Maria Sbert Massanet,895,Salvador Sediles Moreno,I,I
202,1931-1933,894,Antonio Maria Sbert Massanet,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,894,Antonio Maria Sbert Massanet,1019,Jose Xirau Palau,I,I
202,1931-1933,895,Salvador Sediles Moreno,920,Rodrigo Soriano Barroeta Aldamar,I,CI
202,1931-1933,895,Salvador Sediles Moreno,1019,Jose Xirau Palau,I,I
202,1931-1933,920,Rodrigo Soriano Barroeta Aldamar,1019,Jose Xirau Palau,CI,I
203,1931-1933,167,Juan Calot Sanz,197,Ramon Carreras Pons,C,C
203,1931-1933,167,Juan Calot Sanz,199,Gerardo Carreres Bayarri,C,C
203,1931-1933,167,Juan Calot Sanz,228,Adolfo Chacon De La Mata,C,CI
203,1931-1933,167,Juan Calot Sanz,477,Antonio Lara Zarate,C,C
203,1931-1933,167,Juan Calot Sanz,565,Salvador Martinez Moya Crespo,C,C
203,1931-1933,167,Juan Calot Sanz,632,Manuel Moreno Mendoza,C,CI
203,1931-1933,197,Ramon Carreras Pons,199,Gerardo Carreres Bayarri,C,C
203,1931-1933,197,Ramon Carreras Pons,228,Adolfo Chacon De La Mata,C,CI
203,1931-1933,197,Ramon Carreras Pons,477,Antonio Lara Zarate,C,C
203,1931-1933,197,Ramon Carreras Pons,565,Salvador Martinez Moya Crespo,C,C
203,1931-1933,197,Ramon Carreras Pons,632,Manuel Moreno Mendoza,C,CI
203,1931-1933,199,Gerardo Carreres Bayarri,228,Adolfo Chacon De La Mata,C,CI
203,1931-1933,199,Gerardo Carreres Bayarri,477,Antonio Lara Zarate,C,C
203,1931-1933,199,Gerardo Carreres Bayarri,565,Salvador Martinez Moya Crespo,C,C
203,1931-1933,199,Gerardo Carreres Bayarri,632,Manuel Moreno Mendoza,C,CI
203,1931-1933,228,Adolfo Chacon De La Mata,477,Antonio Lara Zarate,CI,C
203,1931-1933,228,Adolfo Chacon De La Mata,565,Salvador Martinez Moya Crespo,CI,C
203,1931-1933,228,Adolfo Chacon De La Mata,632,Manuel Moreno Mendoza,CI,CI
203,1931-1933,477,Antonio Lara Zarate,565,Salvador Martinez Moya Crespo,C,C
203,1931-1933,477,Antonio Lara Zarate,632,Manuel Moreno Mendoza,C,CI
203,1931-1933,565,Salvador Martinez Moya Crespo,632,Manuel Moreno Mendoza,C,CI
204,1931-1933,1,Gerardo Abad Conde,55,Basilio Alvarez Rodriguez,C,C
204,1931-1933,1,Gerardo Abad Conde,95,Ubaldo De Azpiazu Y Artazu,C,C
204,1931-1933,1,Gerardo Abad Conde,119,Ramon Beade Mendez,C,I
204,1931-1933,1,Gerardo Abad Conde,121,Manuel Becerra Fernandez,C,C
204,1931-1933,1,Gerardo Abad Conde,154,Enrique Heraclio Botana Perez,C,I
204,1931-1933,1,Gerardo Abad Conde,295,Luis Fabrega Coello,C,C
204,1931-1933,1,Gerardo Abad Conde,319,Bibiano Fernandez Osorio Tafall,C,CI
204,1931-1933,1,Gerardo Abad Conde,392,Laureano Gomez Paratcha,C,CD
204,1931-1933,1,Gerardo Abad Conde,401,Emilio Gonzalez Lopez,C,CI
204,1931-1933,1,Gerardo Abad Conde,507,Edmundo Lorenzo Santiago,C,I
204,1931-1933,1,Gerardo Abad Conde,747,Joaquin Poza Juncal,C,CI
204,1931-1933,1,Gerardo Abad Conde,925,Ramon Suarez Picallo,C,CI
204,1931-1933,1,Gerardo Abad Conde,938,Ramon Maria Tenreiro Rodriguez,C,CI
204,1931-1933,1,Gerardo Abad Conde,1011,Justo Villanueva Y Gomez,C,C
204,1931-1933,1,Gerardo Abad Conde,1012,Antonio Villar Ponte,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,95,Ubaldo De Azpiazu Y Artazu,C,C
204,1931-1933,55,Basilio Alvarez Rodriguez,119,Ramon Beade Mendez,C,I
204,1931-1933,55,Basilio Alvarez Rodriguez,121,Manuel Becerra Fernandez,C,C
204,1931-1933,55,Basilio Alvarez Rodriguez,154,Enrique Heraclio Botana Perez,C,I
204,1931-1933,55,Basilio Alvarez Rodriguez,295,Luis Fabrega Coello,C,C
204,1931-1933,55,Basilio Alvarez Rodriguez,319,Bibiano Fernandez Osorio Tafall,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,392,Laureano Gomez Paratcha,C,CD
204,1931-1933,55,Basilio Alvarez Rodriguez,401,Emilio Gonzalez Lopez,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,507,Edmundo Lorenzo Santiago,C,I
204,1931-1933,55,Basilio Alvarez Rodriguez,747,Joaquin Poza Juncal,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,925,Ramon Suarez Picallo,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,938,Ramon Maria Tenreiro Rodriguez,C,CI
204,1931-1933,55,Basilio Alvarez Rodriguez,1011,Justo Villanueva Y Gomez,C,C
204,1931-1933,55,Basilio Alvarez Rodriguez,1012,Antonio Villar Ponte,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,119,Ramon Beade Mendez,C,I
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,121,Manuel Becerra Fernandez,C,C
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,154,Enrique Heraclio Botana Perez,C,I
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,295,Luis Fabrega Coello,C,C
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,319,Bibiano Fernandez Osorio Tafall,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,392,Laureano Gomez Paratcha,C,CD
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,401,Emilio Gonzalez Lopez,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,507,Edmundo Lorenzo Santiago,C,I
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,747,Joaquin Poza Juncal,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,925,Ramon Suarez Picallo,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,938,Ramon Maria Tenreiro Rodriguez,C,CI
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,1011,Justo Villanueva Y Gomez,C,C
204,1931-1933,95,Ubaldo De Azpiazu Y Artazu,1012,Antonio Villar Ponte,C,CI
204,1931-1933,119,Ramon Beade Mendez,121,Manuel Becerra Fernandez,I,C
204,1931-1933,119,Ramon Beade Mendez,154,Enrique Heraclio Botana Perez,I,I
204,1931-1933,119,Ramon Beade Mendez,295,Luis Fabrega Coello,I,C
204,1931-1933,119,Ramon Beade Mendez,319,Bibiano Fernandez Osorio Tafall,I,CI
204,1931-1933,119,Ramon Beade Mendez,392,Laureano Gomez Paratcha,I,CD
204,1931-1933,119,Ramon Beade Mendez,401,Emilio Gonzalez Lopez,I,CI
204,1931-1933,119,Ramon Beade Mendez,507,Edmundo Lorenzo Santiago,I,I
204,1931-1933,119,Ramon Beade Mendez,747,Joaquin Poza Juncal,I,CI
204,1931-1933,119,Ramon Beade Mendez,925,Ramon Suarez Picallo,I,CI
204,1931-1933,119,Ramon Beade Mendez,938,Ramon Maria Tenreiro Rodriguez,I,CI
204,1931-1933,119,Ramon Beade Mendez,1011,Justo Villanueva Y Gomez,I,C
204,1931-1933,119,Ramon Beade Mendez,1012,Antonio Villar Ponte,I,CI
204,1931-1933,121,Manuel Becerra Fernandez,154,Enrique Heraclio Botana Perez,C,I
204,1931-1933,121,Manuel Becerra Fernandez,295,Luis Fabrega Coello,C,C
204,1931-1933,121,Manuel Becerra Fernandez,319,Bibiano Fernandez Osorio Tafall,C,CI
204,1931-1933,121,Manuel Becerra Fernandez,392,Laureano Gomez Paratcha,C,CD
204,1931-1933,121,Manuel Becerra Fernandez,401,Emilio Gonzalez Lopez,C,CI
204,1931-1933,121,Manuel Becerra Fernandez,507,Edmundo Lorenzo Santiago,C,I
204,1931-1933,121,Manuel Becerra Fernandez,747,Joaquin Poza Juncal,C,CI
204,1931-1933,121,Manuel Becerra Fernandez,925,Ramon Suarez Picallo,C,CI
204,1931-1933,121,Manuel Becerra Fernandez,938,Ramon Maria Tenreiro Rodriguez,C,CI
204,1931-1933,121,Manuel Becerra Fernandez,1011,Justo Villanueva Y Gomez,C,C
204,1931-1933,121,Manuel Becerra Fernandez,1012,Antonio Villar Ponte,C,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,295,Luis Fabrega Coello,I,C
204,1931-1933,154,Enrique Heraclio Botana Perez,319,Bibiano Fernandez Osorio Tafall,I,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,392,Laureano Gomez Paratcha,I,CD
204,1931-1933,154,Enrique Heraclio Botana Perez,401,Emilio Gonzalez Lopez,I,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,507,Edmundo Lorenzo Santiago,I,I
204,1931-1933,154,Enrique Heraclio Botana Perez,747,Joaquin Poza Juncal,I,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,925,Ramon Suarez Picallo,I,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,938,Ramon Maria Tenreiro Rodriguez,I,CI
204,1931-1933,154,Enrique Heraclio Botana Perez,1011,Justo Villanueva Y Gomez,I,C
204,1931-1933,154,Enrique Heraclio Botana Perez,1012,Antonio Villar Ponte,I,CI
204,1931-1933,295,Luis Fabrega Coello,319,Bibiano Fernandez Osorio Tafall,C,CI
204,1931-1933,295,Luis Fabrega Coello,392,Laureano Gomez Paratcha,C,CD
204,1931-1933,295,Luis Fabrega Coello,401,Emilio Gonzalez Lopez,C,CI
204,1931-1933,295,Luis Fabrega Coello,507,Edmundo Lorenzo Santiago,C,I
204,1931-1933,295,Luis Fabrega Coello,747,Joaquin Poza Juncal,C,CI
204,1931-1933,295,Luis Fabrega Coello,925,Ramon Suarez Picallo,C,CI
204,1931-1933,295,Luis Fabrega Coello,938,Ramon Maria Tenreiro Rodriguez,C,CI
204,1931-1933,295,Luis Fabrega Coello,1011,Justo Villanueva Y Gomez,C,C
204,1931-1933,295,Luis Fabrega Coello,1012,Antonio Villar Ponte,C,CI
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,392,Laureano Gomez Paratcha,CI,CD
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,401,Emilio Gonzalez Lopez,CI,CI
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,507,Edmundo Lorenzo Santiago,CI,I
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,747,Joaquin Poza Juncal,CI,CI
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,925,Ramon Suarez Picallo,CI,CI
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,938,Ramon Maria Tenreiro Rodriguez,CI,CI
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,1011,Justo Villanueva Y Gomez,CI,C
204,1931-1933,319,Bibiano Fernandez Osorio Tafall,1012,Antonio Villar Ponte,CI,CI
204,1931-1933,392,Laureano Gomez Paratcha,401,Emilio Gonzalez Lopez,CD,CI
204,1931-1933,392,Laureano Gomez Paratcha,507,Edmundo Lorenzo Santiago,CD,I
204,1931-1933,392,Laureano Gomez Paratcha,747,Joaquin Poza Juncal,CD,CI
204,1931-1933,392,Laureano Gomez Paratcha,925,Ramon Suarez Picallo,CD,CI
204,1931-1933,392,Laureano Gomez Paratcha,938,Ramon Maria Tenreiro Rodriguez,CD,CI
204,1931-1933,392,Laureano Gomez Paratcha,1011,Justo Villanueva Y Gomez,CD,C
204,1931-1933,392,Laureano Gomez Paratcha,1012,Antonio Villar Ponte,CD,CI
204,1931-1933,401,Emilio Gonzalez Lopez,507,Edmundo Lorenzo Santiago,CI,I
204,1931-1933,401,Emilio Gonzalez Lopez,747,Joaquin Poza Juncal,CI,CI
204,1931-1933,401,Emilio Gonzalez Lopez,925,Ramon Suarez Picallo,CI,CI
204,1931-1933,401,Emilio Gonzalez Lopez,938,Ramon Maria Tenreiro Rodriguez,CI,CI
204,1931-1933,401,Emilio Gonzalez Lopez,1011,Justo Villanueva Y Gomez,CI,C
204,1931-1933,401,Emilio Gonzalez Lopez,1012,Antonio Villar Ponte,CI,CI
204,1931-1933,507,Edmundo Lorenzo Santiago,747,Joaquin Poza Juncal,I,CI
204,1931-1933,507,Edmundo Lorenzo Santiago,925,Ramon Suarez Picallo,I,CI
204,1931-1933,507,Edmundo Lorenzo Santiago,938,Ramon Maria Tenreiro Rodriguez,I,CI
204,1931-1933,507,Edmundo Lorenzo Santiago,1011,Justo Villanueva Y Gomez,I,C
204,1931-1933,507,Edmundo Lorenzo Santiago,1012,Antonio Villar Ponte,I,CI
204,1931-1933,747,Joaquin Poza Juncal,925,Ramon Suarez Picallo,CI,CI
204,1931-1933,747,Joaquin Poza Juncal,938,Ramon Maria Tenreiro Rodriguez,CI,CI
204,1931-1933,747,Joaquin Poza Juncal,1011,Justo Villanueva Y Gomez,CI,C
204,1931-1933,747,Joaquin Poza Juncal,1012,Antonio Villar Ponte,CI,CI
204,1931-1933,925,Ramon Suarez Picallo,938,Ramon Maria Tenreiro Rodriguez,CI,CI
204,1931-1933,925,Ramon Suarez Picallo,1011,Justo Villanueva Y Gomez,CI,C
204,1931-1933,925,Ramon Suarez Picallo,1012,Antonio Villar Ponte,CI,CI
204,1931-1933,938,Ramon Maria Tenreiro Rodriguez,1011,Justo Villanueva Y Gomez,CI,C
204,1931-1933,938,Ramon Maria Tenreiro Rodriguez,1012,Antonio Villar Ponte,CI,CI
204,1931-1933,1011,Justo Villanueva Y Gomez,1012,Antonio Villar Ponte,C,CI
205,1931-1933,77,Pedro Armasa Briales,550,Diego Martinez Barrio,C,CI
205,1931-1933,77,Pedro Armasa Briales,565,Salvador Martinez Moya Crespo,C,C
205,1931-1933,77,Pedro Armasa Briales,783,Fernando Rey Mora,C,C
205,1931-1933,77,Pedro Armasa Briales,809,Santiago Rodriguez Piñero,C,C
205,1931-1933,77,Pedro Armasa Briales,851,Rafael Salazar Alonso,C,C
205,1931-1933,77,Pedro Armasa Briales,953,Manuel Torres Campaña,C,C
205,1931-1933,550,Diego Martinez Barrio,565,Salvador Martinez Moya Crespo,CI,C
205,1931-1933,550,Diego Martinez Barrio,783,Fernando Rey Mora,CI,C
205,1931-1933,550,Diego Martinez Barrio,809,Santiago Rodriguez Piñero,CI,C
205,1931-1933,550,Diego Martinez Barrio,851,Rafael Salazar Alonso,CI,C
205,1931-1933,550,Diego Martinez Barrio,953,Manuel Torres Campaña,CI,C
205,1931-1933,565,Salvador Martinez Moya Crespo,783,Fernando Rey Mora,C,C
205,1931-1933,565,Salvador Martinez Moya Crespo,809,Santiago Rodriguez Piñero,C,C
205,1931-1933,565,Salvador Martinez Moya Crespo,851,Rafael Salazar Alonso,C,C
205,1931-1933,565,Salvador Martinez Moya Crespo,953,Manuel Torres Campaña,C,C
205,1931-1933,783,Fernando Rey Mora,809,Santiago Rodriguez Piñero,C,C
205,1931-1933,783,Fernando Rey Mora,851,Rafael Salazar Alonso,C,C
205,1931-1933,783,Fernando Rey Mora,953,Manuel Torres Campaña,C,C
205,1931-1933,809,Santiago Rodriguez Piñero,851,Rafael Salazar Alonso,C,C
205,1931-1933,809,Santiago Rodriguez Piñero,953,Manuel Torres Campaña,C,C
205,1931-1933,851,Rafael Salazar Alonso,953,Manuel Torres Campaña,C,C
206,1931-1933,1,Gerardo Abad Conde,77,Pedro Armasa Briales,C,C
206,1931-1933,1,Gerardo Abad Conde,308,Herminio Fernandez De La Poza,C,C
206,1931-1933,1,Gerardo Abad Conde,524,Jose Manteca Roger,C,C
206,1931-1933,1,Gerardo Abad Conde,565,Salvador Martinez Moya Crespo,C,C
206,1931-1933,1,Gerardo Abad Conde,703,Tomas Peire Cabaleiro,C,C
206,1931-1933,1,Gerardo Abad Conde,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,1,Gerardo Abad Conde,959,Rafael Ulled Altimer,C,C
206,1931-1933,77,Pedro Armasa Briales,308,Herminio Fernandez De La Poza,C,C
206,1931-1933,77,Pedro Armasa Briales,524,Jose Manteca Roger,C,C
206,1931-1933,77,Pedro Armasa Briales,565,Salvador Martinez Moya Crespo,C,C
206,1931-1933,77,Pedro Armasa Briales,703,Tomas Peire Cabaleiro,C,C
206,1931-1933,77,Pedro Armasa Briales,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,77,Pedro Armasa Briales,959,Rafael Ulled Altimer,C,C
206,1931-1933,308,Herminio Fernandez De La Poza,524,Jose Manteca Roger,C,C
206,1931-1933,308,Herminio Fernandez De La Poza,565,Salvador Martinez Moya Crespo,C,C
206,1931-1933,308,Herminio Fernandez De La Poza,703,Tomas Peire Cabaleiro,C,C
206,1931-1933,308,Herminio Fernandez De La Poza,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,308,Herminio Fernandez De La Poza,959,Rafael Ulled Altimer,C,C
206,1931-1933,524,Jose Manteca Roger,565,Salvador Martinez Moya Crespo,C,C
206,1931-1933,524,Jose Manteca Roger,703,Tomas Peire Cabaleiro,C,C
206,1931-1933,524,Jose Manteca Roger,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,524,Jose Manteca Roger,959,Rafael Ulled Altimer,C,C
206,1931-1933,565,Salvador Martinez Moya Crespo,703,Tomas Peire Cabaleiro,C,C
206,1931-1933,565,Salvador Martinez Moya Crespo,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,565,Salvador Martinez Moya Crespo,959,Rafael Ulled Altimer,C,C
206,1931-1933,703,Tomas Peire Cabaleiro,809,Santiago Rodriguez Piñero,C,C
206,1931-1933,703,Tomas Peire Cabaleiro,959,Rafael Ulled Altimer,C,C
206,1931-1933,809,Santiago Rodriguez Piñero,959,Rafael Ulled Altimer,C,C
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,228,Adolfo Chacon De La Mata,CI,CI
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,244,Luis Cornide Quiroga,CI,CD
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,265,Pio Diaz Pradas,CI,C
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,373,Jose Garrote Tebar,CI,I
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,538,Manuel Marraco Ramon,CI,C
207,1931-1933,70,Fermin Aranda Y Fernandez Caballero,936,Jose Templado Martinez,CI,C
207,1931-1933,228,Adolfo Chacon De La Mata,244,Luis Cornide Quiroga,CI,CD
207,1931-1933,228,Adolfo Chacon De La Mata,265,Pio Diaz Pradas,CI,C
207,1931-1933,228,Adolfo Chacon De La Mata,373,Jose Garrote Tebar,CI,I
207,1931-1933,228,Adolfo Chacon De La Mata,538,Manuel Marraco Ramon,CI,C
207,1931-1933,228,Adolfo Chacon De La Mata,936,Jose Templado Martinez,CI,C
207,1931-1933,244,Luis Cornide Quiroga,265,Pio Diaz Pradas,CD,C
207,1931-1933,244,Luis Cornide Quiroga,373,Jose Garrote Tebar,CD,I
207,1931-1933,244,Luis Cornide Quiroga,538,Manuel Marraco Ramon,CD,C
207,1931-1933,244,Luis Cornide Quiroga,936,Jose Templado Martinez,CD,C
207,1931-1933,265,Pio Diaz Pradas,373,Jose Garrote Tebar,C,I
207,1931-1933,265,Pio Diaz Pradas,538,Manuel Marraco Ramon,C,C
207,1931-1933,265,Pio Diaz Pradas,936,Jose Templado Martinez,C,C
207,1931-1933,373,Jose Garrote Tebar,538,Manuel Marraco Ramon,I,C
207,1931-1933,373,Jose Garrote Tebar,936,Jose Templado Martinez,I,C
207,1931-1933,538,Manuel Marraco Ramon,936,Jose Templado Martinez,C,C
208,1931-1933,86,Julian Ayesta Manchola,91,Justino De Azcarate Y Florez,CD,C
208,1931-1933,86,Julian Ayesta Manchola,166,Abilio Calderon Rojo,CD,CD
208,1931-1933,86,Julian Ayesta Manchola,208,Candido Casanueva Y Gorjon,CD,CD
208,1931-1933,86,Julian Ayesta Manchola,422,Rafael Guerra Del Rio,CD,C
208,1931-1933,86,Julian Ayesta Manchola,718,Alonso Perez Diaz,CD,C
208,1931-1933,86,Julian Ayesta Manchola,953,Manuel Torres Campaña,CD,C
208,1931-1933,91,Justino De Azcarate Y Florez,166,Abilio Calderon Rojo,C,CD
208,1931-1933,91,Justino De Azcarate Y Florez,208,Candido Casanueva Y Gorjon,C,CD
208,1931-1933,91,Justino De Azcarate Y Florez,422,Rafael Guerra Del Rio,C,C
208,1931-1933,91,Justino De Azcarate Y Florez,718,Alonso Perez Diaz,C,C
208,1931-1933,91,Justino De Azcarate Y Florez,953,Manuel Torres Campaña,C,C
208,1931-1933,166,Abilio Calderon Rojo,208,Candido Casanueva Y Gorjon,CD,CD
208,1931-1933,166,Abilio Calderon Rojo,422,Rafael Guerra Del Rio,CD,C
208,1931-1933,166,Abilio Calderon Rojo,718,Alonso Perez Diaz,CD,C
208,1931-1933,166,Abilio Calderon Rojo,953,Manuel Torres Campaña,CD,C
208,1931-1933,208,Candido Casanueva Y Gorjon,422,Rafael Guerra Del Rio,CD,C
208,1931-1933,208,Candido Casanueva Y Gorjon,718,Alonso Perez Diaz,CD,C
208,1931-1933,208,Candido Casanueva Y Gorjon,953,Manuel Torres Campaña,CD,C
208,1931-1933,422,Rafael Guerra Del Rio,718,Alonso Perez Diaz,C,C
208,1931-1933,422,Rafael Guerra Del Rio,953,Manuel Torres Campaña,C,C
208,1931-1933,718,Alonso Perez Diaz,953,Manuel Torres Campaña,C,C
209,1931-1933,1,Gerardo Abad Conde,32,Edmundo Alfaro Gironda,C,C
209,1931-1933,1,Gerardo Abad Conde,70,Fermin Aranda Y Fernandez Caballero,C,CI
209,1931-1933,1,Gerardo Abad Conde,77,Pedro Armasa Briales,C,C
209,1931-1933,1,Gerardo Abad Conde,851,Rafael Salazar Alonso,C,C
209,1931-1933,32,Edmundo Alfaro Gironda,70,Fermin Aranda Y Fernandez Caballero,C,CI
209,1931-1933,32,Edmundo Alfaro Gironda,77,Pedro Armasa Briales,C,C
209,1931-1933,32,Edmundo Alfaro Gironda,851,Rafael Salazar Alonso,C,C
209,1931-1933,70,Fermin Aranda Y Fernandez Caballero,77,Pedro Armasa Briales,CI,C
209,1931-1933,70,Fermin Aranda Y Fernandez Caballero,851,Rafael Salazar Alonso,CI,C
209,1931-1933,77,Pedro Armasa Briales,851,Rafael Salazar Alonso,C,C
210,1931-1933,86,Julian Ayesta Manchola,263,Juan Diaz Del Moral,CD,C
210,1931-1933,86,Julian Ayesta Manchola,319,Bibiano Fernandez Osorio Tafall,CD,CI
210,1931-1933,86,Julian Ayesta Manchola,383,Bernardo Giner De Los Rios Garcia,CD,C
210,1931-1933,86,Julian Ayesta Manchola,520,Joaquin Mallo Castan,CD,C
210,1931-1933,86,Julian Ayesta Manchola,784,Manuel Rico Avello,CD,C
210,1931-1933,86,Julian Ayesta Manchola,883,Juan Jose Santa Cruz Garces,CD,C
210,1931-1933,263,Juan Diaz Del Moral,319,Bibiano Fernandez Osorio Tafall,C,CI
210,1931-1933,263,Juan Diaz Del Moral,383,Bernardo Giner De Los Rios Garcia,C,C
210,1931-1933,263,Juan Diaz Del Moral,520,Joaquin Mallo Castan,C,C
210,1931-1933,263,Juan Diaz Del Moral,784,Manuel Rico Avello,C,C
210,1931-1933,263,Juan Diaz Del Moral,883,Juan Jose Santa Cruz Garces,C,C
